Frequencia,Amplitud
4.3484175,37.590723
4.3562951,494.15072
4.3641727,186.54676
4.3720502,351.30842
4.3799278,242.56953
4.3878054,888.20537
4.3956829,274.85891
4.4035605,77.053705
4.4114381,56.171329
4.4193156,641.0879
4.4271932,589.43313
4.4350708,99.289412
4.4429483,346.24374
4.4508259,483.30707
4.4587035,147.6356
4.466581,1487.3441
4.4744586,105.24091
4.4823362,24.972208
4.4902137,632.8726
4.4980913,82.686362
4.5059689,1742.8709
4.5138464,908.38453
4.521724,760.04821
4.5296016,9.3524023
4.5374792,973.95707
4.5453567,628.31287
4.5532343,147.7667
4.5611119,5.9273598
4.5689894,617.57072
4.576867,522.86525
4.5847446,934.84206
4.5926221,561.66608
4.6004997,242.92733
4.6083773,642.551
4.6162548,111.15782
4.6241324,631.44597
4.63201,60.303408
4.6398875,418.02732
4.6477651,46.889758
4.6556427,286.25447
4.6635202,396.1883
4.6713978,110.72988
4.6792754,181.81039
4.6871529,26.607894
4.6950305,71.549218
4.7029081,88.872984
4.7107856,1589.8905
4.7186632,90.180473
4.7265408,49.352758
4.7344184,89.36934
4.7422959,177.22594
4.7501735,395.59012
4.7580511,613.47294
4.7659286,6.8407522
4.7738062,33.398788
4.7816838,513.25451
4.7895613,27.956294
4.7974389,35.508442
4.8053165,37.141337
4.813194,35.627987
4.8210716,77.484494
4.8289492,102.34198
4.8368267,546.006
4.8447043,925.82659
4.8525819,110.70904
4.8604594,255.87042
4.868337,474.98763
4.8762146,632.23466
4.8840921,1104.5654
4.8919697,229.16768
4.8998473,123.72182
4.9077248,647.54937
4.9156024,965.48266
4.92348,251.79427
4.9313576,1272.6223
4.9392351,626.44853
4.9471127,67.171153
4.9549903,99.493813
4.9628678,139.42266
4.9707454,587.88231
4.978623,446.60709
4.9865005,102.96945
4.9943781,224.32504
5.0022557,91.401294
5.0101332,2013.6476
5.0180108,102.03325
5.0258884,244.34216
5.0337659,262.93164
5.0416435,321.11063
5.0495211,721.32075
5.0573986,899.74109
5.0652762,143.02023
